"","sale","CUSTOMER_CANCEL_REASON_OTHER","BASE_PRICE","BCC5520_AVG","REV7430_AVG","ILN6200A_PCT","OPTIONS_PRICE","BCC5421_AVG","ALL6200A_PCT","ALL6280A_PCT","ILN7430_AVG"
"438447648",0,0,356,5519.5,91.47,68,168,5074.57,56,64,79.09
"407453610",0,0,356,NA,NA,NA,156,NA,NA,NA,NA
"400709173",0,0,356,5484.77,71.79,58,160,7192.86,18,26,75.92
"438029810",0,0,326,8650,75.89,40,0,10675,33,33,70
"438689992",0,0,0,8224.23,92.15,64,695,8061.54,54,78,59.82
"444554140",0,0,639,7501.75,85.44,56,0,4622.22,55,73,73.22
"407460412",0,0,319,NA,NA,NA,0,NA,NA,NA,NA
"418402995",0,0,356,7983,90,88,180,8681.25,50,50,87.5
"438050344",1,0,669,NA,NA,NA,115,NA,NA,NA,NA
"400722536",0,0,669,14778.7,94.27,88,0,15271.1,70,86,79.19
"407552336",1,0,569,8308.25,96.8,80,0,6537.5,40,40,92.4
"384201494",0,0,356,5465.67,87.69,58,156,3711.11,25,44,91.58
"437954862",0,0,356,9064.64,74.13,50,156,9104.55,41,53,81.14
"440323031",0,0,639,3122,47.25,36,0,2960,16,18,51.79
"418469574",1,0,514,10442.22,89.86,100,0,9578.26,72,81,93.75
"396120300",0,0,356,NA,NA,NA,0,NA,NA,NA,NA
"392050939",0,0,356,7816.75,88.91,100,0,4475.38,42,36,100
"380932242",0,0,799,5487.5,58.11,55,0,5187.5,15,25,70
"384304644",0,0,639,6094.25,83.61,53,0,4504.17,21,28,79.82
"438514377",0,0,669,NA,NA,NA,0,NA,NA,NA,NA
"407545297",0,0,639,NA,NA,NA,0,NA,NA,NA,NA
"444494285",0,0,0,7216.5,97,93,569,6850,70,82,92.14
"392113852",0,0,356,12055.07,87.83,74,180,12526.73,50,74,90.79
"400745693",0,0,639,13864.2,93.83,80,0,18100,86,83,78.2
"438433828",0,0,356,4390.75,68.26,33,156,3425,24,33,58.33
"444496967",1,1,0,1944.12,63.39,32,464,1735.29,17,24,62.55
"413704395",0,0,356,6671.82,82.73,71,168,5527.27,47,67,86.5
"444540206",0,0,326,3810.71,92.57,60,0,4071.43,29,57,88.4
"392059487",0,0,415,NA,NA,NA,79,NA,NA,NA,NA
"409331954",0,0,635,7563.94,89.35,88,NA,8841.18,67,81,90
"413718800",0,0,576,12561.88,97.39,81,0,12282.35,83,80,88.38
"440306184",0,0,0,5933.88,92.56,88,564,4725,44,56,98.5
"418463058",1,0,639,6723,72.89,78,0,6214.29,36,45,84.44
"395920924",0,0,639,19943.13,95,100,160,16687.5,80,89,100
"391942162",0,0,356,9271.4,92.14,100,144,7120,50,50,80
"438586333",0,0,356,6687.72,92.21,79,168,9276.78,48,54,85.86
"444540400",0,0,669,12483.33,61.11,50,0,13766.67,33,36,48.13
"392154096",1,1,586,5445.88,85.43,56,0,2518.75,25,44,78.44
"407520918",0,0,444,11193.89,94.52,72,0,10191.72,67,75,91.83
"438689367",0,0,564,6378.57,79.33,62,85,6692.86,39,41,69.62
"388813188",0,0,356,4298.14,74.29,58,156,6657.14,18,27,72.17
"380898653",0,0,356,10897.43,78.67,89,132,12928.57,33,30,93.11
"384178355",1,0,549,4613.83,76.71,60,0,4435.24,45,39,82.56
"438541038",0,0,669,9787.5,97.62,70,0,8424.25,68,76,93.7
"391994922",0,0,356,6286.2,65,22,144,6900,27,45,80.56
"389004854",0,0,395,13156.56,88.56,80,0,9933.33,44,78,97.2
"381870548",0,0,356,8703.18,81.2,74,144,8894.18,57,65,88.56
"384168686",0,0,356,2212.5,60.62,43,132,2537.5,11,8,45.33
"409511196",0,0,594,920.83,56.1,50,0,891.67,8,17,66.08
"380864722",0,0,356,NA,NA,NA,156,NA,NA,NA,NA
"407440864",0,0,380,4309.72,79.35,65,0,4570.83,42,57,76.1
"381990708",0,0,356,18399,62.65,59,132,18700,19,32,76.41
"380747022",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"437949344",0,0,336,7420,89.62,74,132,5217.06,50,57,85.32
"388834656",0,0,356,5605.5,85.58,100,144,4700.13,43,50,100
"407436938",0,0,356,2826.26,72.27,53,168,3659,22,29,71.16
"440348563",0,0,580,3931.25,50.11,27,0,4125,3,10,50.58
"413552808",0,0,0,4000,50,0,1009,4000,0,0,0
"400536906",0,0,356,10022.73,87.5,92,144,7918.18,64,79,75
"407452047",0,0,356,2589.04,84.7,77,144,3010.87,26,50,87.35
"438005219",0,0,356,17085.38,92.5,100,156,12833.33,80,80,100
"444555999",0,0,569,6710.86,79,75,0,5178.71,33,67,83.38
"380929368",0,0,564,13793.78,95.33,74,0,14808.76,74,80,78.9
"400659994",0,0,356,11292.13,96.89,89,144,10997.92,67,81,97.22
"437897951",0,0,564,350,100,25,0,350,14,40,83.25
"440306387",0,0,306,9653.65,89,71,168,7782.61,43,63,90.54
"384199762",0,0,356,4095.88,89.9,60,156,3762.5,27,55,79.4
"381873775",0,0,356,12542.86,99,100,144,12525,82,89,100
"380795362",0,0,356,5344.64,81.07,50,144,4488.55,38,43,68.5
"444506704",0,0,356,3020.83,75.67,22,0,4791.67,31,42,74.67
"380866380",0,0,356,13192.38,97.23,92,132,12938.46,43,57,93.62
"392165636",0,0,639,NA,NA,NA,0,NA,NA,NA,NA
"396077662",0,0,356,2864.36,60.82,36,144,3909.55,19,21,74.45
"413754226",1,0,799,8087.57,67.05,29,0,7385.71,33,29,62.43
"444579610",1,0,535,7467.14,85.65,76,NA,6555.17,37,65,85.27
"418433295",0,0,514,NA,NA,NA,0,NA,NA,NA,NA
"392018229",0,0,336,NA,NA,NA,0,NA,NA,NA,NA
"444493253",0,0,356,4020.25,90.43,57,168,4600,38,50,90.86
"381858579",0,0,639,6127.25,78.19,54,0,5517.5,29,39,65.62
"400732461",0,0,639,3128.83,81.93,67,115,1070.67,35,43,82.58
"396150315",0,0,639,7839.57,80.75,71,0,9939.29,38,54,71.29
"392103712",0,0,356,2614.29,71.82,50,156,3100,8,23,79.6
"382058604",0,0,356,4178.67,80,76,156,4383.33,55,57,62.06
"400726618",0,0,369,5275,93.53,43,0,5187.5,25,37,65.21
"407475959",0,0,356,3300,20.17,19,156,5000,4,10,53.13
"391987035",0,0,356,8504.33,73.13,54,156,6460.57,38,46,67.92
"418299646",1,0,499,7888.2,77.93,67,0,4913.91,14,29,58.33
"380715298",0,0,356,6703.1,97.25,100,120,5293,58,82,90
"388922549",0,0,356,7640.82,96.79,93,144,6717.65,63,79,98.79
"384204832",0,0,356,6290.67,78.1,74,168,5145.93,44,59,91.52
"413527423",0,0,591,10306.44,82.27,75,NA,10111.11,64,78,91.5
"418437255",0,0,0,2159,74.43,44,618,2683.75,21,21,68.88
"409338232",0,0,544,7636.21,85.83,68,0,8162.5,44,57,78.77
"437956988",0,0,0,7236.88,82.34,57,594,7747.5,52,54,80.04
"444408955",0,0,505,NA,NA,NA,0,NA,NA,NA,NA
"437922966",0,0,649,3337.15,57.87,58,0,2830.77,20,30,55.11
"413513695",0,0,356,4588,60,25,168,2001,23,17,19.5
"392155160",0,0,0,NA,NA,NA,630,NA,NA,NA,NA
"444534809",0,0,564,NA,NA,NA,0,NA,NA,NA,NA
"437971570",0,0,356,10768.75,79.3,56,168,9936.25,28,27,65.83
"388995013",0,0,639,2611.75,70.77,55,0,2556.25,17,38,81.55
"382002640",1,0,669,10662.3,76.67,71,85,14246.64,39,44,78.06
"391977394",0,0,576,300,78,30,160,300,9,9,58.2
"440306456",0,0,356,3527.2,82.12,59,168,3448.86,32,44,74.63
"440202210",0,0,0,4311.33,87.91,69,451,4315.83,16,28,81.23
"392080038",0,0,356,5257.48,72.63,45,144,4603.79,18,30,69.49
"418206917",0,0,569,10407.44,100,100,0,9090,67,100,90
"388786453",0,0,356,11113.38,88.29,68,316,8647.53,47,63,82.32
"396144462",0,0,639,7730.79,84.24,72,0,8173.33,40,62,85.12
"413696730",0,0,356,7711.78,87.15,77,168,6087.5,52,58,73.62
"418351875",0,0,514,6351.89,94.4,79,0,9356.11,70,80,91.07
"384295036",0,0,0,400,40,43,588,400,8,9,67.57
"384276516",0,0,639,5734.13,83.86,31,0,4426.25,19,21,62.31
"392123168",0,0,356,7775,68.18,33,156,10000,21,31,76.22
"392067293",0,0,639,NA,NA,NA,350,NA,NA,NA,NA
"438421155",1,0,365,7573.28,83.04,70,NA,6460.79,46,52,78.81
"437920690",0,0,639,3482.75,71.81,43,0,2300,19,24,56.75
"418371460",0,0,356,NA,NA,NA,156,NA,NA,NA,NA
"409380497",0,0,569,11029.2,92.5,50,0,12383.33,30,38,84.75
"437919880",0,0,356,8544.86,50,30,168,6914.29,20,27,53.2
"438005835",0,0,356,NA,NA,NA,132,NA,NA,NA,NA
"407551472",1,0,530,9276.24,85.37,68,NA,7071.76,48,48,80.68
"413762520",0,0,508,2508.25,54.75,29,0,1500,9,11,41.71
"409496238",0,0,799,2391.67,76.42,30,0,2891.67,25,40,72.1
"396104481",0,0,356,7227,95,71,132,6871.43,71,71,94.43
"384170438",0,0,669,9916.67,60.63,50,0,10333.33,8,17,61.7
"396175443",0,0,639,7469.62,91.32,78,0,6971.43,45,70,81.48
"396166336",0,0,669,4971.93,89.96,77,0,5104,55,80,85.6
"413592076",0,0,0,10264.72,97.24,100,439,9978.95,76,90,100
"392176330",0,0,485,6901.97,90.33,78,NA,5635.45,50,60,82.49
"407529374",0,0,228,NA,NA,NA,0,NA,NA,NA,NA
"438692764",0,0,586,3699.73,73.03,43,0,4000,23,34,67.7
"384287863",0,0,569,8429.04,95.28,85,0,5449.46,53,70,93
"444316459",0,0,639,8754.83,82.33,83,0,8583.33,35,37,90.58
"438682653",0,0,639,1604.33,78.8,45,0,2116.67,33,33,57.64
"438496465",1,0,669,NA,NA,NA,0,NA,NA,NA,NA
"384184024",0,0,356,NA,NA,NA,280,NA,NA,NA,NA
"440313086",1,0,669,9040.2,94.52,81,0,7707.17,71,73,90.87
"400718401",0,0,639,8416.25,93.68,91,0,6686.15,55,60,90.91
"444392898",0,0,669,8723.13,96,100,0,7610,59,65,92.86
"438523414",0,0,549,5544.67,94,100,0,7433.33,60,88,83.33
"438048578",1,0,0,9545.3,91.69,85,599,7430.48,50,63,89.45
"440080478",0,0,669,6420.91,81.17,38,0,5613.64,20,20,72.15
"418303120",0,0,356,NA,NA,NA,0,NA,NA,NA,NA
"444485505",0,0,356,4478.6,82.19,81,132,3153.2,47,59,87.19
"409280751",0,0,639,911,51.83,0,0,795,16,0,51.33
"413510346",1,0,639,NA,NA,NA,0,NA,NA,NA,NA
"438052828",0,0,540,1175,84.2,83,NA,1175,14,40,89.67
"409417649",0,0,495,10384.8,76.63,44,102,7080,40,40,63.33
"440351974",0,0,505,16000.68,91.38,71,0,12928,73,81,87.83
"384139756",1,0,639,NA,NA,NA,0,NA,NA,NA,NA
"418358452",0,0,356,8403.57,88.15,82,144,10402.48,52,62,89.68
"400611431",0,0,356,5736.89,87.93,55,144,6186.6,41,40,85.64
"380712044",0,0,356,6594.62,96.6,58,132,4896.15,50,67,63.92
"438544685",0,0,228,5079.25,63.55,67,0,2837.5,21,19,49.42
"409523034",0,0,720,11396.3,96.63,91,NA,10690,68,74,97
"391967927",0,0,380,NA,NA,NA,0,NA,NA,NA,NA
"396168925",0,0,564,3743.33,81.45,25,0,2505.56,23,38,63.33
"409272895",0,0,0,6884,65.33,57,448,6637.5,17,33,69
"380817545",0,0,356,3852.27,70.13,43,132,3786.36,35,44,63.79
"440151309",1,0,564,8311.25,72.47,70,0,8016.67,43,52,82.9
"418404888",0,0,356,9110.35,91.62,82,156,9359.62,55,59,83.32
"407319708",0,0,669,4893,73.95,46,0,6658.33,21,36,62.96
"444356297",0,0,519,2721.17,71.14,44,0,2150,27,46,75.67
"396076289",0,0,356,6000,70.75,67,144,5000,13,13,60.87
"388939350",0,0,356,8858.69,96.33,93,132,8750.13,70,67,90.5
"407544855",0,0,594,11741.27,93.88,87,0,10351.85,78,81,79
"438612425",0,0,514,NA,NA,NA,0,NA,NA,NA,NA
"413542207",0,0,380,6246.07,79.82,60,45,4453.57,32,44,77.1
"388942132",0,0,356,7382.85,66.5,54,168,7807.69,41,38,69.17
"409441724",0,0,306,NA,NA,NA,280,NA,NA,NA,NA
"413622286",0,0,356,14034.42,73.47,79,120,13100,26,32,71.43
"384116744",1,0,356,NA,NA,NA,328,NA,NA,NA,NA
"437972286",0,0,356,NA,NA,NA,0,NA,NA,NA,NA
"396137137",0,0,356,8881.51,90.13,82,156,8100.53,67,73,85.27
"418353480",0,0,356,8265.03,86.32,78,144,6534.52,44,50,91.97
"440101938",0,0,514,2693.44,79.67,56,0,2350,33,56,81.22
"388903563",0,0,669,14467.07,95.39,81,0,13221.5,65,72,91.69
"418226156",0,0,669,NA,NA,NA,0,NA,NA,NA,NA
"418370392",0,0,0,6636.86,69.3,80,499,3592.86,25,33,78.8
"437928816",1,0,0,5930.58,75.47,56,748,5053.95,41,42,72.48
"438615426",0,0,424,NA,NA,NA,0,NA,NA,NA,NA
"388928765",0,0,356,8753.64,95.72,78,108,8536.73,55,67,87.33
"392137816",0,0,0,6915.67,84.67,60,448,5931,38,56,72.65
"392053801",0,0,356,5214.15,66.06,39,144,4937.5,20,30,63.48
"413536118",0,0,669,3735.72,83.46,65,0,4778.46,33,54,69.83
"388755086",0,0,190,4208.43,63,23,80,4235.86,30,35,53.38
"444540158",0,0,569,NA,NA,NA,0,NA,NA,NA,NA
"407430493",0,0,336,8190,81.94,82,132,12735,63,79,90.91
"384279283",1,0,669,5215.33,65.28,59,0,5800,12,35,87.5
"418423795",0,0,619,7610.87,91.81,80,0,6968.17,59,74,91.48
"409525268",1,0,639,3012.5,77,89,0,2808.33,38,33,85.22
"437937932",0,0,669,4481.03,83.44,56,0,4029.35,36,50,85.28
"400675928",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"407505486",0,0,356,4223.4,82.4,67,156,3270,60,60,87.67
"381909682",1,0,639,8479.13,76.8,58,0,7546.67,41,41,70.84
"382015043",0,0,356,2179.6,69.87,44,144,2170,27,26,78.74
"418341984",0,0,639,2946.36,70.7,23,0,2841.36,25,30,72.59
"444574012",0,0,580,7087.9,74.38,57,0,4080.1,42,38,77.5
"418400157",0,0,306,19051.5,89.67,80,328,9900,67,67,90
"413760427",1,0,499,520,66,50,0,550,12,23,78.5
"392169556",0,0,569,6911.8,100,100,0,6000.2,92,100,100
"389002467",0,0,639,5737.88,91.29,73,0,4302.5,75,71,70.18
"396132431",0,0,306,10367.31,97.9,91,248,6318.75,75,94,93.91
"418409304",0,0,356,6165.09,91.53,78,156,6041.67,57,72,89.89
"444576431",1,0,580,7726.5,83.14,54,0,6000,24,28,77.08
"418432909",0,0,514,NA,NA,NA,0,NA,NA,NA,NA
"380706893",0,0,564,14239.04,98.23,70,0,12859.26,76,78,69.11
"444577634",0,0,677,6038.17,84.53,38,0,4645.83,33,33,65.38
"409527358",0,0,508,13066.18,87.07,85,0,13372.73,53,67,95.38
"409460135",0,0,356,11963.95,99.61,100,156,11654.55,87,91,100
"395929457",0,0,639,NA,NA,NA,0,NA,NA,NA,NA
"380807141",0,0,445,5550.5,63.86,64,0,6787.5,35,53,71.71
"438608856",0,0,479,300,100,0,0,300,0,0,43.6
"413510584",0,0,499,6758.33,94.2,67,0,7166.67,64,63,83.33
"388919654",0,0,489,3396.07,52.29,35,194,3258.33,14,15,45.16
"380925810",0,0,639,7316.15,90.53,86,0,7084.62,63,63,88.07
"444388320",1,1,0,NA,NA,NA,610,NA,NA,NA,NA
"382028083",1,0,404,NA,NA,NA,236,NA,NA,NA,NA
"384050220",0,0,356,5123.48,78.41,66,120,5180.65,43,49,70.63
"392077621",0,0,356,NA,NA,NA,292,NA,NA,NA,NA
"438580976",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"381978192",0,0,469,5676.08,85.81,68,0,5345.88,44,58,82.36
"407482677",0,0,356,10358.4,87.81,64,156,8960.07,52,61,64.43
"440285763",0,0,356,5206.46,79.44,77,156,5778.77,37,41,95.85
"380892834",0,0,356,14942.5,93.85,75,180,13600,60,56,95
"380935458",0,0,544,2414.95,83.59,73,0,2119.95,37,47,84.04
"384182235",1,0,356,NA,NA,NA,144,NA,NA,NA,NA
"395997718",1,0,0,5294.11,89.48,50,489,6525,67,73,69
"380840396",0,0,639,7437.26,81.37,67,0,7834.79,47,63,87.78
"396114886",0,0,356,4024.57,78.15,61,168,3138.1,24,41,81.87
"392154585",0,0,514,12829.08,99.33,88,0,12473,62,69,100
"384291246",1,0,326,2465.5,76.62,62,0,2842.31,24,37,89.48
"382112651",0,0,594,10239.54,89.5,60,0,9525.77,71,79,81.1
"444471841",0,0,356,1265.25,66.27,33,132,1150,5,5,31.2
"413512132",0,0,326,9104.75,88.12,58,0,7282.21,51,55,71.71
"380800612",0,0,356,12961.17,75.78,83,144,11558.33,33,44,81.33
"437972957",0,0,356,8203.2,83.97,69,340,6884.87,41,52,89.69
"418199651",0,0,499,4319.5,75,57,0,3750,33,17,92
"438675826",0,0,539,5916.15,88.17,50,0,4694.5,33,50,66.5
"380794367",0,1,405,6716.54,97.35,83,45,7837.08,67,85,95.42
"388827654",0,0,569,7309.89,95.14,83,0,7222.22,57,75,77.94
"407537023",0,0,494,7320.9,95.31,75,0,6712.5,59,77,71.94
"384291671",0,0,499,7343.27,93.41,58,0,6435.12,48,69,77.5
"418392016",0,0,306,6963.5,87.5,100,168,4991.67,29,71,100
"392076719",0,0,356,5999.94,86.86,73,120,5191.18,45,58,85.09
"388937218",0,0,356,3485.4,67.13,40,132,2602.1,5,18,65.7
"409291325",0,0,669,6666.11,98.05,94,0,6744.44,68,83,87.5
"444469006",0,0,356,13063.17,95.83,100,156,13633.33,83,83,100
"380724289",1,0,356,3681.8,67.4,30,168,5100,27,36,76.5
"382002894",0,0,356,10472.33,88.47,82,144,5815,72,77,74.45
"444579720",0,0,0,NA,NA,NA,564,NA,NA,NA,NA
"440251357",0,0,0,6652.17,75.82,50,319,5228.57,29,33,67.2
"392168958",0,0,0,1270.71,52.18,20,489,1231.25,10,25,38.33
"413480517",0,0,356,15742.7,96.17,100,156,12390,74,91,100
"396162304",0,0,439,NA,NA,NA,0,NA,NA,NA,NA
"437972788",0,0,306,3442.31,75.1,38,168,2853.85,28,48,73.43
"438484993",0,0,392,10279.19,96,94,0,11148.15,87,93,97.5
"407519147",0,0,275,12676.2,96.18,100,0,11160,55,82,100
"437998237",0,0,674,9181.82,75.8,64,85,7790.91,33,47,83.64
"409524638",0,0,0,13949.29,91.83,83,584,11851.61,39,65,91.21
"440252889",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"413598580",0,0,0,2350,88.5,60,530,2900,40,50,85.5
"444455153",0,0,356,13420.9,100,90,144,10774,92,100,98.9
"396090176",0,0,356,6039,92.46,100,0,6162.22,43,50,83.33
"440275543",0,0,356,9017,93.59,80,132,9705.26,81,89,92.8
"438434819",0,0,639,NA,NA,NA,190,NA,NA,NA,NA
"380849951",0,0,356,6999.43,98.71,100,168,6628.57,63,63,100
"437937979",1,0,356,12996.42,95.5,94,156,11097.14,81,85,94.78
"392175817",0,0,639,10316.67,56.7,38,160,7866.67,17,13,79.44
"440301190",0,0,688,2895.75,81.73,36,0,3981.25,17,42,79.36
"380765315",0,0,374,4838.75,81.4,65,0,3903.7,48,60,76.57
"392170468",0,0,0,8531.47,89.1,92,436,6214.93,55,68,98.46
"407532699",0,0,639,8149,69.5,40,0,8060,0,0,62.4
"409519248",1,0,639,4185.4,82.04,59,0,2378.27,50,59,81.41
"381892604",1,0,356,6712.53,78.19,39,180,5750,28,37,59.76
"440182150",0,0,0,NA,NA,NA,588,NA,NA,NA,NA
"444414090",1,1,431,10048.14,83.65,36,0,5928.57,37,36,69.18
"396178793",0,0,445,NA,NA,NA,0,NA,NA,NA,NA
"413644111",0,0,356,4107.93,91.2,69,132,3880,57,87,82.81
"418184352",0,0,639,5625.94,73.48,60,0,4509.38,31,50,79.9
"407527945",0,0,0,5396.65,88.28,68,666,5229.41,39,46,79.79
"409397361",0,0,355,4074.5,80,54,0,3406.73,40,60,75.85
"444581608",1,1,688,4922.33,68.71,23,0,2800,7,12,53
"440340876",0,0,475,10134.73,95,75,NA,8666.67,85,83,91.75
"444560205",0,0,724,3730.43,92.67,80,0,3342.86,46,33,62.5
"413683624",0,0,356,4177.69,82.82,79,168,3190.06,32,39,85
"418338189",0,0,619,11966.86,91.28,88,0,11288.04,67,87,90.52
"440157374",0,0,356,NA,NA,NA,144,NA,NA,NA,NA
"396128040",0,0,356,12560.71,99.5,100,0,12580.95,88,96,72.73
"407550584",1,0,0,12165.71,91.7,50,514,11428.57,42,67,72.88
"382094095",0,0,0,3478.75,75.32,53,468,2653,13,28,58.76
"396177878",0,0,639,10089.33,91.67,100,0,9033.33,67,73,100
"400493875",0,0,0,3824.85,83.06,56,564,4042,26,33,65.48
"400567315",0,0,586,4019.17,58.9,78,0,3657.83,9,9,96.33
"407283634",0,0,639,6637.63,77.67,67,0,4125,15,28,83.75
"413510074",0,0,356,7884.29,83.63,35,144,7094.12,41,41,70.55
"396148393",0,0,639,10697.13,93.88,79,0,11269.57,71,75,88.79
"440101221",0,0,356,NA,NA,NA,224,NA,NA,NA,NA
"396070686",0,0,356,NA,NA,NA,229,NA,NA,NA,NA
"381937566",0,0,569,6476.63,84.56,70,0,6765.5,50,67,76
"440283802",0,0,356,11631.73,90.33,100,0,13050,67,82,100
"438545304",0,0,669,6291.07,77.52,67,0,5493.33,27,45,76.67
"444575615",0,0,658,3559.38,71,40,0,3384.38,8,42,68.6
"413721671",0,0,0,NA,NA,NA,491,NA,NA,NA,NA
"413747555",0,0,424,3910,78.83,59,0,2374.91,32,47,71.59
"418301326",0,0,576,4120.67,77.86,60,0,4018.75,24,34,77.94
"444561477",0,0,544,2736.7,70.32,38,0,3170,20,24,62.33
"407454221",1,0,494,13473.73,91.74,80,0,9910.94,58,76,82.2
"384219955",0,0,356,6659.17,71.55,56,132,6266.67,15,24,63
"382024756",0,0,356,NA,NA,NA,132,NA,NA,NA,NA
"413685365",0,0,214,5340.13,77.38,40,80,4171.25,32,25,69
"413577038",1,0,669,NA,NA,NA,0,NA,NA,NA,NA
"438005120",0,0,649,9781.55,90.57,79,0,11245.92,71,69,96.07
"392093702",0,0,356,5197.55,92.94,64,120,4436.45,35,47,83.55
"413723807",1,0,356,8824.92,92.17,90,168,6883.33,54,77,90
"391953792",0,0,356,9334.54,91.27,83,280,5861.54,56,67,85.42
"392105369",0,0,0,NA,NA,NA,594,NA,NA,NA,NA
"400720646",0,0,639,10381.68,97.21,91,0,8709.52,65,74,67.73
"438657838",0,0,190,9657.38,91.19,79,80,9825,58,58,96.64
"407444259",0,0,544,NA,NA,NA,0,NA,NA,NA,NA
"418389827",0,0,356,3204.17,39,42,180,3533.33,33,32,67.83
"440090641",0,0,514,10086.81,96.83,82,0,7903.13,54,68,90.94
"395917578",0,0,564,11876.13,95.43,83,0,10781.25,76,81,91.13
"440302733",0,0,0,7606.36,90.92,80,464,7418.18,77,85,80
"418464127",1,0,499,11239.47,93.75,100,0,10373.33,88,88,100
"395917902",0,0,619,11472.89,94.44,79,0,10763,64,63,77.43
"391906016",0,0,0,12486.13,77.05,50,594,14477.78,41,52,67.56
"440325938",0,0,560,NA,NA,NA,0,NA,NA,NA,NA
"400635531",0,0,564,3939.57,91.9,71,0,3585.86,70,70,90.57
"438694372",0,0,694,NA,NA,NA,0,NA,NA,NA,NA
"437978911",0,0,520,7421.43,82.54,70,0,8600,54,69,76.7
"444421785",0,0,356,8303.13,95.04,71,132,7986,63,87,86.62
"384245272",0,0,356,NA,NA,NA,156,NA,NA,NA,NA
"409439273",0,0,356,11000,56.33,60,108,5801.5,14,33,75
"407358624",0,0,0,3201.11,68.64,58,612,2848.56,31,35,73.42
"388949506",0,0,356,6505,72.42,84,156,7501.83,36,48,71.42
"396086162",0,0,514,5284.57,92.29,38,0,3000,33,50,79.88
"438550205",0,0,669,5820.88,77.7,52,0,5166.73,29,38,61.82
"418406904",1,0,514,8799,84.67,80,0,7825,38,50,80
"407442946",0,0,639,4988.71,78.58,61,0,3992.86,48,52,76.39
"437849684",0,0,669,1866.67,53.4,63,160,2266.67,20,20,62.5
"438686861",0,0,356,7361.47,88.3,68,108,9472.37,28,41,85.36
"384279799",1,0,594,7835.53,96,80,0,6497.06,58,67,97.13
"407537296",0,0,499,3757.48,65.55,43,0,5309.52,28,37,59.61
"380888157",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"413642375",0,0,639,5933.12,86.2,71,0,3768,33,48,85.88
"440084328",0,0,356,16431.88,94.43,100,168,15150.17,73,88,90
"409515707",0,0,639,3523.64,66.57,59,0,3654.55,16,18,71.14
"384305600",0,0,356,9591.18,97,95,168,9733.93,80,93,98.26
"380829787",0,0,306,5852.88,81.54,67,144,5841.52,50,67,80.7
"440227252",0,0,564,3725,66.89,44,0,6400,27,22,78.56
"413665291",0,0,0,6636.86,69.3,80,499,3592.86,25,33,78.8
"388932622",0,0,356,4917.86,77.93,42,144,3885.71,28,64,72.33
"384083220",0,0,499,6634.33,62.54,67,0,5150,21,36,79.67
"444326904",0,0,569,5840,61.16,46,0,4971,23,25,78.85
"437959212",0,0,669,2250,77.08,33,30,2250,31,50,38.89
"407331928",0,0,564,8173.27,63.5,29,0,8195.45,14,18,53.86
"380843595",0,0,356,4681.36,92.35,71,132,5576.43,46,52,62.06
"409436565",0,0,356,5841.26,83.06,66,268,4695.33,41,71,81.48
"388900989",0,0,364,13025.13,93.23,79,144,11161.84,59,67,88.42
"384133438",0,0,356,4279.77,95,92,144,3026.92,62,69,99
"396177134",0,0,326,7708.67,85.39,67,0,5585,47,45,77.79
"396097617",0,0,356,7131.04,85.76,71,156,7278.92,27,53,87.43
"409526843",1,0,586,NA,NA,NA,0,NA,NA,NA,NA
"391994711",0,0,356,3693.75,66.26,50,144,4800,19,16,65.72
"392074812",0,0,564,3875.36,68.82,62,0,3718.18,25,45,70.23
"382085430",0,0,539,NA,NA,NA,0,NA,NA,NA,NA
"440277766",0,0,688,2666.67,72.06,33,0,2666.67,30,28,55.47
"438659191",0,0,564,12636.57,94.27,88,160,12509.1,52,65,98.06
"438628393",0,0,280,9555,91.81,75,0,8308,74,81,91.3
"392176433",0,0,544,NA,NA,NA,0,NA,NA,NA,NA
"438691134",0,0,0,12270,96.6,100,618,14800,60,100,100
"392101620",0,0,0,3735.8,77,45,754,5075,29,31,75.73
"409483364",0,0,356,8324.67,95.53,89,156,7780,82,88,96.33
"400745431",0,0,625,NA,NA,NA,NA,NA,NA,NA,NA
"444545675",0,0,419,11455.94,94.41,88,0,7562.5,70,75,91.88
"437805797",0,0,356,3662.5,70,40,144,3378.32,14,28,58.11
"407460118",0,0,356,NA,NA,NA,168,NA,NA,NA,NA
"413721289",0,0,326,NA,NA,NA,0,NA,NA,NA,NA
"384288290",1,0,669,1390,61,40,0,1730,18,18,69.7
"400754222",1,0,444,11352.25,97.16,82,0,10272.08,56,76,96.12
"437804278",1,0,514,NA,NA,NA,91,NA,NA,NA,NA
"380846084",0,0,356,5372.38,87.18,65,132,4672.06,28,54,80.53
"380812413",0,0,356,5004.26,86.45,79,144,3788.11,52,73,88.79
"444545444",0,0,595,6465.35,87.59,48,NA,4517.65,22,47,83.26
"407355801",0,0,355,7451.8,93.79,100,NA,7021.67,71,84,92.31
"384293984",1,0,669,NA,NA,NA,0,NA,NA,NA,NA
"444576468",1,1,0,NA,NA,NA,508,NA,NA,NA,NA
"388936045",1,0,356,0,30,33,144,0,7,0,52.22
"440224443",0,0,0,3645.5,67.47,56,511,3411.67,16,23,71.98
